,FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
6886,6887,967,Purchase Inventory - 100,63287.589,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6887,6888,467,Purchase Inventory - 100,51061.577,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6888,6889,1719,Purchase Inventory - 100,62467.727,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6889,6890,229,Purchase Inventory - 100,101006.931,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6890,6891,70,Purchase Inventory - 100,54484.4,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6891,6892,354,Purchase Inventory - 100,49225.091,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6892,6893,1638,Purchase Inventory - 100,49959.794,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6893,6894,605,Purchase Inventory - 100,53102.286,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6894,6895,1421,Purchase Inventory - 100,56160.686,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6895,6896,598,Purchase Inventory - 100,61307.68,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6896,6897,1717,Purchase Inventory - 100,59848.046,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6897,6898,163,Purchase Inventory - 100,59848.046,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6898,6899,1669,Purchase Inventory - 100,60535.954,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6899,6900,1584,Purchase Inventory - 100,48841.509,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6900,6901,437,Purchase Inventory - 100,57976.934,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6901,6902,827,Purchase Inventory - 100,100479.939,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6902,6903,423,Purchase Inventory - 200,51891.84,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6903,6904,1822,Purchase Inventory - 200,38921.31,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6904,6905,144,Purchase Inventory - 200,44414.402,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6905,6906,1428,Purchase Inventory - 200,49499.024,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6906,6907,855,Purchase Inventory - 200,44236.744,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6907,6908,1338,Purchase Inventory - 200,40282.069,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6908,6909,1787,Purchase Inventory - 200,50468.947,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6909,6910,78,Purchase Inventory - 200,47260.615,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6910,6911,1041,Purchase Inventory - 200,50510.992,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6911,6912,1725,Purchase Inventory - 200,42090.491,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6912,6913,993,Purchase Inventory - 200,41395.571,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6913,6914,506,Purchase Inventory - 200,34736.875,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6914,6915,1425,Purchase Inventory - 200,53157.6,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6915,6916,1718,Purchase Inventory - 200,41492.532,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6916,6917,1842,Purchase Inventory - 200,42946.493,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6917,6918,1043,Purchase Inventory - 200,47595.216,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6918,6919,95,Purchase Inventory - 200,41062.466,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6919,6920,1882,Purchase Inventory - 200,37765.48,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6920,6921,1653,Purchase Inventory - 200,43928.892,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6921,6922,526,Purchase Inventory - 200,42402.047,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6922,6923,967,Purchase Inventory - 200,46712.682,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6923,6924,467,Purchase Inventory - 200,38925.383,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6924,6925,1719,Purchase Inventory - 200,38665.547,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6925,6926,229,Purchase Inventory - 200,35479.326,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6926,6927,70,Purchase Inventory - 200,50076.0,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6927,6928,354,Purchase Inventory - 200,37225.874,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6928,6929,1638,Purchase Inventory - 200,40456.842,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6929,6930,605,Purchase Inventory - 200,46874.076,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6930,6931,1421,Purchase Inventory - 200,40844.71,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6931,6932,598,Purchase Inventory - 200,36825.026,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6932,6933,1717,Purchase Inventory - 200,43253.063,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6933,6934,163,Purchase Inventory - 200,41749.708,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6934,6935,1669,Purchase Inventory - 200,44621.069,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6935,6936,1584,Purchase Inventory - 200,37182.455,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6936,6937,437,Purchase Inventory - 200,35837.196,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6937,6938,827,Purchase Inventory - 200,35246.327,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6938,6939,423,Purchase Inventory - 500,55075.02,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6939,6940,1822,Purchase Inventory - 500,50204.44,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6940,6941,144,Purchase Inventory - 500,53501.448,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6941,6942,1428,Purchase Inventory - 500,54700.36,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6942,6943,855,Purchase Inventory - 500,59339.28,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6943,6944,1338,Purchase Inventory - 500,65425.36,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6944,6945,1787,Purchase Inventory - 500,68095.335,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6945,6946,78,Purchase Inventory - 500,66047.355,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6946,6947,1041,Purchase Inventory - 500,66806.52,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6947,6948,1725,Purchase Inventory - 500,53900.715,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6948,6949,993,Purchase Inventory - 500,65288.19,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6949,6950,506,Purchase Inventory - 500,96518.125,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6950,6951,1425,Purchase Inventory - 500,56437.15,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6951,6952,1718,Purchase Inventory - 500,53538.812,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6952,6953,1842,Purchase Inventory - 500,51750.38,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6953,6954,1043,Purchase Inventory - 500,52596.5,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6954,6955,95,Purchase Inventory - 500,55075.02,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6955,6956,1882,Purchase Inventory - 500,61330.977,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6956,6957,1653,Purchase Inventory - 500,59257.44,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6957,6958,526,Purchase Inventory - 500,59257.44,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6958,6959,967,Purchase Inventory - 500,61797.12,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6959,6960,467,Purchase Inventory - 500,49859.04,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6960,6961,1719,Purchase Inventory - 500,60996.566,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6961,6962,229,Purchase Inventory - 500,98628.145,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6962,6963,70,Purchase Inventory - 500,53141.55,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6963,6964,354,Purchase Inventory - 500,48011.865,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6964,6965,1638,Purchase Inventory - 500,48728.46,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6965,6966,605,Purchase Inventory - 500,51793.5,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6966,6967,1421,Purchase Inventory - 500,54776.522,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6967,6968,598,Purchase Inventory - 500,59796.66,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6968,6969,1717,Purchase Inventory - 500,58338.72,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6969,6970,163,Purchase Inventory - 500,58338.72,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6970,6971,1669,Purchase Inventory - 500,59009.28,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6971,6972,1584,Purchase Inventory - 500,47609.76,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6972,6973,437,Purchase Inventory - 500,56514.797,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6973,6974,827,Purchase Inventory - 500,97945.905,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6974,6975,423,Purchase Inventory - 600,52361.4,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6975,6976,1822,Purchase Inventory - 600,47730.8,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6976,6977,144,Purchase Inventory - 600,50865.36,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6977,6978,1428,Purchase Inventory - 600,52005.2,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6978,6979,855,Purchase Inventory - 600,56378.4,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6979,6980,1338,Purchase Inventory - 600,62160.8,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6980,6981,1787,Purchase Inventory - 600,64697.55,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6981,6982,78,Purchase Inventory - 600,62835.75,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6982,6983,1041,Purchase Inventory - 600,63558.0,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6983,6984,1725,Purchase Inventory - 600,51279.75,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6984,6985,993,Purchase Inventory - 600,62113.5,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6985,6986,506,Purchase Inventory - 600,91955.45,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6986,6987,1425,Purchase Inventory - 600,53553.5,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6987,6988,1718,Purchase Inventory - 600,50803.253,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6988,6989,1842,Purchase Inventory - 600,49106.2,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6989,6990,1043,Purchase Inventory - 600,50005.0,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6990,6991,95,Purchase Inventory - 600,52361.4,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6991,6992,1882,Purchase Inventory - 600,58309.118,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6992,6993,1653,Purchase Inventory - 600,56376.0,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6993,6994,526,Purchase Inventory - 600,56376.0,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6994,6995,967,Purchase Inventory - 600,58713.6,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6995,6996,467,Purchase Inventory - 600,47371.2,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6996,6997,1719,Purchase Inventory - 600,57952.992,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6997,6998,229,Purchase Inventory - 600,93706.85,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6998,6999,70,Purchase Inventory - 600,50557.5,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
6999,7000,354,Purchase Inventory - 600,45677.25,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7000,7001,1638,Purchase Inventory - 600,46359.0,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7001,7002,605,Purchase Inventory - 600,49275.0,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7002,7003,1421,Purchase Inventory - 600,52112.97,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7003,7004,598,Purchase Inventory - 600,56889.0,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7004,7005,1717,Purchase Inventory - 600,55540.8,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
